occ_code,occupation_title,major_group_code,major_group_title,observed_exposure,theoretical_exposure,human_theoretical_exposure,adoption_gap_absolute,observed_to_theoretical_ratio,underadoption_ratio,total_employment,annual_mean_wage,job_zone,digital_information_index,interpersonal_index,physical_index,decision_index,compliance_index,log_total_employment,log_annual_mean_wage,digital_information_index_z,interpersonal_index_z,physical_index_z,decision_index_z,compliance_index_z,job_zone_factor,regression_weight
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51,Production,0,0.0666666666666666,0.1333333333333333,0.0666666666666666,0,1,21050,36280,2,3.4583333333333335,3.3099999999999996,3.56,3.4600000000000004,3.59,9.954703343920398,10.499021904229073,-0.16648535445921772,-1.43094949965595,0.6360421695773397,-1.009018098753376,-0.5223696904291517,2,21050
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,1,11500,44410,2,2.388333333333333,3.67,3.936,3.9,3.375,9.350189267092581,10.701219948286148,-1.2921885694588675,-0.6054015080222966,1.003179680364822,0.021048117445896148,-0.904502397792676,2,11500
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51,Production,0,0.16,0.08,0.16,0,1,14180,43910,2,2.943333333333334,3.234999999999999,3.858000000000001,3.6366666666666663,3.31,9.559658319461347,10.689897363555763,-0.7082957803702636,-1.602938664579629,0.9270181754674198,-0.5954309058854877,-1.0200308907165323,2,14180
51-7021,Furniture Finishers,51,Production,0,0.0571428571428571,0.1428571428571428,0.0571428571428571,0,1,16300,37310,2,2.735,2.9499999999999997,3.786000000000001,3.6533333333333338,3.82,9.69898173460629,10.527016666215204,-0.9274747552533735,-2.2564974912896023,0.8567152478698167,-0.5564132461809679,-0.11357656162166031,2,16300
51-8092,Gas Plant Operators,51,Production,0.0723,0.125,0.15625,0.0527,0.5784,0.4216,15110,76970,2,3.9249999999999994,3.6675,3.468,4.183333333333334,4.255,9.62317823441376,11.251171014528364,0.3244755492789463,-0.6111344801864191,0.5462106509804024,0.6843483324227017,0.6595756602533779,2,15110
51-9022,"Grinding and Polishing Workers, Hand",51,Production,0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0,1,15680,35990,2,3.75,3.5149999999999997,4.344,2.97,4.54,9.660205067381032,10.490996401073076,0.14036521037713515,-0.9608457821978977,1.4015629367512394,-2.1561372940662036,1.1661236676887479,2,15680
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,Production,0,0.0967741935483871,0.1290322580645161,0.0967741935483871,0,1,67750,40030,2,2.995000000000001,3.25,3.446,3.73,4.005,11.12359449878062,10.597384451986619,-0.653939394599252,-1.5685408315948912,0.5247292008811351,-0.3769320115401865,0.21523530285393072,2,67750
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51,Production,0,0.1764705882352941,0.1176470588235294,0.1764705882352941,0,1,14540,41560,2,2.6983333333333337,3.2925,4.0360000000000005,3.3633333333333333,3.49,9.584727524513486,10.634893445213164,-0.9660502548328003,-1.4710803048048073,1.1008226353614934,-1.235320525039581,-0.70010583338893,2,14540
51-9198,Helpers--Production Workers,51,Production,0.0393,0.1333333333333333,0.1111111111111111,0.0940333333333333,0.29475000000000007,0.7052499999999999,202860,32910,2,2.608333333333333,3.3274999999999997,3.932,3.3966666666666665,3.3499999999999996,12.220276294425872,10.401531841937386,-1.0607355719823042,-1.3908186945070917,0.9992739621649552,-1.1572852056305454,-0.9489364335326214,2,202860
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",51,Production,0.0324,0.5625,0.3125,0.5301,0.0576,0.9424,551380,44810,2,3.483333333333333,3.957500000000001,3.674,3.8433333333333337,4.26,13.220181319234227,10.710186607780189,-0.14018387747324518,0.053890290851803115,0.7473551382735444,-0.1116119255494637,0.6684624674013666,2,551380
51-9071,Jewelers and Precious Stone and Metal Workers,51,Production,0,0.37499999999999994,0.24999999999999992,0.37499999999999994,0,1,24350,47090,3,2.5525,4.04625,2.323,3.9966666666666666,3.765,10.100328195429285,10.7598159432376,-1.119475537250977,0.25741080267815214,-0.5718011837314789,0.24735054373210014,-0.2113314402495382,3,24350
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,Production,0,0.1935483870967742,0.064516129032258,0.1935483870967742,0,1,19690,44270,2,4.078333333333333,3.07,3.494,2.61,4.285,9.88791695754517,10.698062525726186,0.48579127479291523,-1.9813148274117178,0.5715978192795371,-2.998918743683791,0.712896503141312,2,19690
51-6011,Laundry and Dry-Cleaning Workers,51,Production,0,0.075,0.1,0.075,0,1,157400,27830,2,1.5466666666666666,3.1725000000000003,3.444,3.08,3.0250000000000004,11.96655196818541,10.233869854519936,-2.1776716279866286,-1.7462629686826907,0.5227763417812014,-1.8986207400163853,-1.5265788981519015,2,157400
51-4192,"Layout Workers, Metal and Plastic",51,Production,0,0.2608695652173913,0.3043478260869565,0.2608695652173913,0,1,6840,52340,2,3.235,3.4575,4.328,3.39,4.315,8.830689198760998,10.865516176084137,-0.4014452155339112,-1.0927041419727164,1.385940063951772,-1.1728922695123518,0.7662173460292461,2,6840
51-4041,Machinists,51,Production,0,0.3061224489795918,0.2653061224489795,0.3061224489795918,0,1,333220,49020,3,3.1366666666666667,3.55,3.612,3.826666666666666,3.78,12.716561212498904,10.799983657082104,-0.5048976916787387,-0.8805841719001811,0.6868165061756086,-0.15062958525398357,-0.18467101880557193,3,333220
51-9082,Medical Appliance Technicians,51,Production,0,0.2068965517241379,0.1379310344827586,0.2068965517241379,0,1,15300,46320,3,3.275,4.0649999999999995,3.354,4.046666666666667,3.9,9.635673464721814,10.743329112246878,-0.3593628523563542,0.30040809390907114,0.4348976822841978,0.3644035228456545,0.028612352746162917,3,15300
51-4051,Metal-Refining Furnace Operators and Tenders,51,Production,0,0.125,0.0833333333333333,0.125,0,1,15540,46440,2,2.9216666666666664,2.9749999999999996,3.888,3.76,3.75,9.651236971915612,10.745916435811829,-0.7310903937581077,-2.1991677696483767,0.95631106196642,-0.3067002240720547,-0.23799186169350525,2,15540
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0,0.2758620689655172,0.1379310344827586,0.2758620689655172,0,1,14920,47100,2,3.138333333333333,3.2274999999999996,3.738,2.8833333333333333,4.15,9.610524895640422,10.760028280004509,-0.5031442598796739,-1.6201375810719956,0.8098466294714137,-2.3590291245296973,0.4729527101456109,2,14920
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",51,Production,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,1,108440,42490,2,2.67,3.2275,4.292,3.99,3.84,11.593961525259497,10.657024033108858,-0.9958585954169036,-1.6201375810719945,1.35078860015297,0.23174347985029364,-0.07802933302970451,2,108440
51-4061,"Model Makers, Metal and Plastic",51,Production,0,0.1935483870967742,0.1935483870967742,0.1935483870967742,0,1,3690,59080,3,2.6966666666666668,3,3.466,3.4133333333333336,3.86,8.213652703029998,10.986647736645317,-0.9678036866318654,-2.14183804800715,0.5442577918804692,-1.1182675459260265,-0.0424821044377487,3,3690
51-7031,"Model Makers, Wood",51,Production,0,0.2307692307692307,0.3076923076923077,0.2307692307692307,0,1,340,60040,3,2.4600000000000004,3.305,3.4919999999999995,3.4933333333333336,3.21,5.831882477283517,11.002766285747398,-1.2167910020990773,-1.4424154439841939,0.569644960179603,-0.9309827793443404,-1.1977670336763113,3,340
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",51,Production,0,0.11923583662714092,0.09313038286051777,0.11923583662714092,0,1,38420,39020,2,2.5154166666666664,3.430625,3.669,3.536666666666667,3.55625,10.556359464094182,10.571829614177101,-1.1584893947801709,-1.1543335927370342,0.742472990523711,-0.8295368641125934,-0.5823556386780769,2,38420
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0,0.1395348837209302,0.0697674418604651,0.1395348837209302,0,1,163210,37530,2,2.336666666666667,3.3600000000000003,3.718,3.31,3.505,12.002799121201518,10.532895892129066,-1.3465449552298783,-1.3162900563734967,0.7903180384720796,-1.360177036094038,-0.6734454119449637,2,163210
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,Production,0,0.1282051282051282,0.1794871794871795,0.1282051282051282,0,1,134880,40830,2,3.9033333333333338,3.535,3.768,3.22,4.550000000000001,11.812148187205826,10.617172384313621,0.30168093589110406,-0.9149820048849159,0.8391395159704148,-1.5708723984984345,1.183897281984727,2,134880
51-8011,Nuclear Power Reactor Operators,51,Production,0,0.4545454545454546,0.2424242424242424,0.4545454545454546,0,1,4820,111220,3,4.359999999999999,3.93,2.228,3.93,5.005,8.480736654405622,11.619265500741555,0.7821212488348787,-0.009172402953547057,-0.664561990978316,0.09127990491402899,1.9925967324517195,3,4820
51-9083,Ophthalmic Laboratory Technicians,51,Production,0,0.1875,0.125,0.1875,0,1,18930,38910,2,2.778333333333333,3.605,2.8840000000000003,3.76,3.4349999999999996,9.84855606900991,10.569006565978599,-0.8818855284776872,-0.7544587842894839,-0.02402420620015505,-0.3067002240720547,-0.7978607120168094,2,18930
51-4062,"Patternmakers, Metal and Plastic",51,Production,0,0.217391304347826,0.2608695652173913,0.217391304347826,0,1,2090,49840,3,2.8000000000000003,3.7775,3.2940000000000005,3.3833333333333333,3.595,7.645397699428633,10.816573153461334,-0.859090915089843,-0.3588837049650256,0.3763119092861956,-1.1884993333941594,-0.5134828832811622,3,2090
51-7032,"Patternmakers, Wood",51,Production,0.0301,0.3076923076923077,0.4102564102564102,0.2775923076923077,0.097825,0.902175,210,51020,3,3.065,3.895000000000001,3.922,4.07,3.4400000000000004,5.351858133476067,10.839972991695802,-0.5802952590385283,-0.08943401325126157,0.9895096666652883,0.41902824643197983,-0.788973904868819,3,210
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",51,Production,0.0405,0.3414634146341463,0.3170731707317073,0.30096341463414633,0.11860714285714288,0.8813928571428571,34230,80500,2,3.025,3.6575,4.016,3.986666666666667,3.68,10.44088694523715,11.296012463406655,-0.6223776222160854,-0.634066368842909,1.0812940443621588,0.22393994790938987,-0.36240716176535015,2,34230
51-9151,Photographic Process Workers and Processing Machine Operators,51,Production,0.0108,0.68,0.34,0.6692,0.01588235294117647,0.9841176470588237,5740,40300,2,2.538333333333333,4.1225000000000005,2.97,3.2566666666666664,3.0549999999999997,8.655388690167637,10.604106747934773,-1.1343797075430289,0.43226645368389294,0.059948735096981745,-1.4850335471484961,-1.473258055263969,2,5740
51-8099,"Plant and System Operators, All Other",51,Production,0,0.1891891891891892,0.1621621621621621,0.1891891891891892,0,1,15420,55480,2,3.803333333333333,3.8025,4.246,4.283333333333333,3.87,9.643485495857657,10.923777874428767,0.19647502794721056,-0.3015539833237989,1.3058728408545022,0.9184542906498083,-0.0247084901417704,2,15420
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0,0.1458333333333333,0.0833333333333333,0.1458333333333333,0,1,32310,38580,2,2.4566666666666666,3.5075000000000003,3.644,3.3466666666666662,3.54,10.383163008509824,10.56048928645972,-1.2202978656972077,-0.9780446986902641,0.7180622517745433,-1.2743381847440998,-0.6112377619090408,2,32310
51-8012,Power Distributors and Dispatchers,51,Production,0,0.6666666666666666,0.4166666666666666,0.6666666666666666,0,1,9660,95520,3,4.55,4.1025,1.942,4.466666666666666,4.82,9.17585244151751,11.46709092862643,0.9820124739282747,0.3864026763709112,-0.9438208422687949,1.347648547399504,1.6637848679761293,3,9660
51-8013,Power Plant Operators,51,Production,0.0257,0.22788671023965135,0.18289760348583875,0.20218671023965137,0.11277533460803062,0.8872246653919694,28960,83740,2,3.619444444444444,3.799166666666667,3.882,4.041111111111111,3.825,10.273705376290232,11.335472039573135,0.0030130527837195307,-0.30919794620929586,0.9504524846666199,0.35139763627748194,-0.10468975447367077,2,28960
51-5111,Prepress Technicians and Workers,51,Production,0.1018,0.8125,0.1875,0.7107,0.1252923076923077,0.8747076923076923,25840,43800,3,3.275,3.6525,2.216,3.2900000000000005,3.625,10.159717656838128,10.687389096364537,-0.3593628523563542,-0.645532313171155,-0.6762791455779166,-1.4069982277394586,-0.46016204039322883,3,25840
51-6021,"Pressers, Textile, Garment, and Related Materials",51,Production,0,0.0208333333333333,0.0416666666666666,0.0208333333333333,0,1,26910,28110,2,1.893333333333333,3.1225,3.216,2.08,3.35,10.200290403937228,10.243880663900578,-1.8129578137811353,-1.860922411965143,0.3001504043887921,-4.239680322287461,-0.9489364335326206,2,26910
51-5113,Print Binding and Finishing Workers,51,Production,0,0.1282051282051282,0.1282051282051282,0.1282051282051282,0,1,40810,37060,2,2.8833333333333333,3.4974999999999996,3.63,3.5933333333333333,3.685,10.616706931897728,10.520293499839351,-0.7714193251365996,-1.000976587346756,0.7043922380750092,-0.6968768211172336,-0.3535203546173614,2,40810
51-5112,Printing Press Operators,51,Production,0,0.4,0.25,0.4,0,1,145290,41120,2,3.56,3.6625,3.796,4.03,4.16,11.88649390682785,10.624249900129048,-0.05952601471626049,-0.6226004245146641,0.8664795433694827,0.32538586314113677,0.4907263244415884,2,145290
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",51,Production,0,0.2352941176470588,0.1470588235294117,0.2352941176470588,0,1,31650,46210,2,3.526666666666667,3.86,3.916,3.8466666666666662,4.135,10.362525022649812,10.740951503864313,-0.09459465069755786,-0.16969562354898016,0.9836510893654878,-0.10380839360856202,0.44629228870164306,2,31650
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",51,Production,0,0.1176470588235294,0.0294117647058823,0.1176470588235294,0,1,45350,35280,2,1.7683333333333335,3.1799999999999997,3.848,3.623333333333333,3.1999999999999997,10.722187506016818,10.471071510120728,-1.9444651987110004,-1.7290640521903244,0.9172538799677515,-0.6266450336491018,-1.2155406479722894,2,45350
51-9141,Semiconductor Processing Technicians,51,Production,0,0.28125,0.09375,0.28125,0,1,24020,45910,2,3.26,3.1900000000000004,3.496,3.24,4.21,10.086683726740743,10.734438237243268,-0.3751437385479382,-1.7061321635338325,0.5735506783794703,-1.524051206853013,0.5795943959214775,2,24020
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51,Production,0,0.1714285714285714,0.1714285714285714,0.1714285714285714,0,1,48620,47060,2,3.056666666666666,3.02,3.518,3.95,3.64,10.79181081532623,10.759178662281354,-0.5890624180338532,-2.0959742706941693,0.5950321284787377,0.13810109655945055,-0.4335016189492618,2,48620
51-6051,"Sewers, Hand",51,Production,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,1,4170,31350,2,1.9733333333333336,3.4575,2.322,2.73,3.5149999999999997,8.335911094196945,10.352969546061066,-1.7287930874260207,-1.0927041419727164,-0.5727776132814456,-2.717991593811262,-0.6556717976489862,2,4170
51-6031,Sewing Machine Operators,51,Production,0,0.1162790697674418,0.0465116279069767,0.1162790697674418,0,1,116220,30880,2,1.8733333333333333,3.01,2.35,2.8800000000000003,3.2,11.6632488299631,10.337864004138712,-1.8339989953699136,-2.11890615935066,-0.5454375858823777,-2.3668326564705997,-1.2155406479722888,2,116220
51-6042,Shoe Machine Operators and Tenders,51,Production,0,0.0869565217391304,0.0434782608695652,0.0869565217391304,0,1,3610,29920,2,1.8233333333333337,3.35,2.5519999999999996,3.5733333333333337,3.06,8.191740021277457,10.306282432088414,-1.8866019493418593,-1.3392219450299876,-0.348198816789103,-0.7436980127626541,-1.4643712481159794,2,3610
51-6041,Shoe and Leather Workers and Repairers,51,Production,0,0.1176470588235294,0.1176470588235294,0.1176470588235294,0,1,5620,34890,2,2.1533333333333338,3.859999999999999,3.22,3.7466666666666666,3.53,8.634264863002075,10.45995553418082,-1.5394224531270142,-0.1696956235489822,0.3040561225886589,-0.3379143518356687,-0.6290113762050191,2,5620
51-8021,Stationary Engineers and Boiler Operators,51,Production,0,0.1860465116279069,0.2093023255813953,0.1860465116279069,0,1,29820,70510,3,3.7883333333333336,4.035,4.231999999999999,4,4.13,10.302968122297036,11.163509822713086,0.18069414175562748,0.23161242793960157,1.2922028271549673,0.2551540756730039,0.43740548155365433,3,29820
51-2041,Structural Metal Fabricators and Fitters,51,Production,0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0,1,61070,45730,2,3.0233333333333334,3.51,3.954,3.2900000000000005,4.02,11.019792400735156,10.7305098166521,-0.62413105401515,-0.9723117265261426,1.020755412264223,-1.4069982277394586,0.24189572429789696,2,61070
51-6052,"Tailors, Dressmakers, and Custom Sewers",51,Production,0.0342,0.1363636363636363,0.1363636363636363,0.10216363636363628,0.25080000000000013,0.7491999999999999,17270,35430,2,1.7066666666666668,3.775,2.274,4.123333333333334,3.395,9.756784073343919,10.475314197859518,-2.0093421752764007,-0.3646166771291481,-0.6196462316798477,0.543884757486438,-0.8689551692007202,2,17270
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,51,Production,0.0211,0.1842105263157894,0.2368421052631578,0.1631105263157894,0.11454285714285718,0.8854571428571428,6240,31940,2,3.015,3.535,3.766,3.733333333333333,3.935000000000001,8.738895704934043,10.371614421769003,-0.6328982130104743,-0.9149820048849159,0.8371866568704817,-0.3691284795992838,0.09082000278208735,2,6240
